 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11724039;"Muerte de un ciclista";"";"1";"0";"";"";"2022-09-02 00:00:00.0";"2022-09-02 23:59:00.0";"22:00";"Sinopsis: Un profesor de universidad y su amante, una mujer casada de la alta burguesía, atropellan accidentalmente a un ciclista. Temerorosos de que se descubra el adulterio, deciden ocultar el trágico accidente. No recomendada para menores de 18 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d23e3d749ea1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdbeb77bb6884610VgnVCM1000001d4a900aRCRD";"Plaza de Daoíz y Velarde";"1";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/CineActividadesAudiovisuales";"";
11732514;"Muestra de Artistas Jóvenes 'Plácido Fleitas'";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-07-28 00:00:00.0";"2022-08-28 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c8dbddbdabf1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/Exposiciones";"";
11716571;"Mujercitas + animación";"";"1";"0";"";"";"2022-08-06 00:00:00.0";"2022-08-06 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ddbc322db581810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
11727206;"Mujeres infieles";"";"1";"0";"";"";"2022-07-30 00:00:00.0";"2022-07-30 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9e4f87e2a8c1810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/TeatroPerformance";"";
11700097;"Mujeres Árbol. Exposición";"";"1";"1";"L,M,X,J,V";"";"2022-06-01 00:00:00.0";"2022-08-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5aae07092f811810VgnVCM1000001d4a900aRCRD";"Mujeres Árbol. Exposición";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1994fa7d20d7b710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Elena Arnedo Soriano. Retiro";"1";"CALLE";"ARREGUI Y ARUEJ";"31";"RETIRO";"ADELFAS";"28007";"443307";"4472652";"40.40254931370529";"-3.668092320219012";"/contenido/actividades/Exposiciones";"";
11715064;"Mukashi, mukashi";"5 euros";"0";"1";"S,D";"19/07/2021;20/07/2021;";"2022-07-23 00:00:00.0";"2022-07-24 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75dcab6c9a171810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias";
11732911;"Música en el Templete II - Parque del Oeste 2022";"";"1";"1";"S,D";"";"2022-07-16 00:00:00.0";"2022-08-14 23:59:00.0";"21:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88a48bfc9acf1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1bebc3dfb094210VgnVCM2000000c205a0aRCRD";"Auditorio al aire libre. Templete de Música - Parque del Oeste";"2";"CALLE";"PROFESOR MARTIN ALMAGRO BASCH";"5";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28008";"438980";"4475117";"40.424449819646256";"-3.719327791504915";"/contenido/actividades/Musica/CantautorFolkCountry";"";
11712354;"Natalia Baeza.";"";"1";"0";"";"";"2022-07-28 00:00:00.0";"2022-07-28 23:59:00.0";"20:00";"Espectáculo en el que con su gran voz ofrece sus versiones de standars de jazz en una visión íntima en la que se entretejen grooves latinos provenientes del soul, blues y funky.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06705f58df661810VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Valdebernardo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b278f5bfe5d0c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/Musica";"";
11689034;"Navalcarnero. Cuevas y Bodegas, Centro de Interpretación";"";"1";"0";"";"";"2022-09-17 00:00:00.0";"2022-09-17 23:59:00.0";"09:00";"Navalcarnero conserva en su casco hitórico la estructura característica de una población castellana fundada como cruce de caminos y parada de comerciantes. Horario: de 9 a 15 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a6512452abd0810VgnVCM2000001f4a900aRCRD";"En Ruta Barrio de Begoña 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4791f1c3f0f34410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11693994;"Naves del Español 15 años";"Entrada libre";"0";"1";"M,X,J,V,S,D";"";"2022-10-13 00:00:00.0";"2023-07-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e02d11e4daf0810VgnVCM1000001d4a900aRCRD";"Naves del Español 15 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b312d11e4daf0810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11433111;"Nomadland";"";"1";"0";"";"";"2022-08-27 00:00:00.0";"2022-08-27 23:59:00.0";"22:00";"Cine de Oscar drama que adapta la novela de la periodista Jessica Bruder centrada en los 'nuevos nómadas' que viajan de trabajo en trabajo en el Estados Unidos de la recesión económica. La ganadora del Oscar Frances McDormand se pone en la piel de Fern, una de estas nómadas que representa otro de los muchos lados oscuros del sueño americano. Fern y su caravana son las grandes protagonistas de esta película que nos lleva a conocer lugares de la América profunda poco vistos en la gran pantalla, y a conocer a esas otras personas, nómadas como Fern, que se va cruzando en el camino. Edad recomendada: No recomendada a menores de 12 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07b8c0a98758a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Templete Parque de la Vaguada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a481a4bf94ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11715355;"Nomadland corto";"";"1";"0";"";"";"2022-07-29 00:00:00.0";"2022-07-29 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfa7cad11ae71810VgnVCM1000001d4a900aRCRD";"Nomadland corto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2596cad11ae71810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
11712521;"Nomadland (2020)";"";"1";"0";"";"";"2022-07-30 00:00:00.0";"2022-07-30 23:59:00.0";"22:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=afa3f1b5f1761810VgnVCM1000001d4a900aRCRD";"Cine de verano de Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a23f1b5f1761810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11729606;"Nostalgia Cubana";"";"1";"0";"";"";"2022-09-30 00:00:00.0";"2022-09-30 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=16e3071be68d1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMÁN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"/contenido/actividades/Musica";"";
11543995;"Nuevos senderos del MAC: pulso e impulso de una colección.";"";"1";"1";"M,X,J,V,S,D";"";"2021-12-16 00:00:00.0";"2022-12-18 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bf9a0f32e57d710VgnVCM1000001d4a900aRCRD";"Nuevos senderos del MAC: pulso e impulso de una colección.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=05c4ba43f157d710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"Museo de Arte Contemporáneo de Madrid";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"CENTRO";"28015";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"";"";
11724041;"Nunca pasa nada";"";"1";"0";"";"";"2022-09-09 00:00:00.0";"2022-09-09 23:59:00.0";"22:00";"Sinopsis: durante un viaje, la vedette de una compañía de revista sufre un ataque de apendicitis y debe quedarse en un pueblo español para ser operada. Pero el doctor que se encarga de la intervención quirúrgica se enamora de ella y trata de prolongar su convalecencia. No recomendada para menores de 18 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b843e3d749ea1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=675e280d37e2e210VgnVCM1000000b205a0aRCRD";"Parque Roma";"2";"CALLE";"JUAN ESPLANDIU";"4";"RETIRO";"ESTRELLA";"28007";"443786";"4474188";"40.41641041087398";"-3.662606100328213";"/contenido/actividades/CineActividadesAudiovisuales";"";
11729145;"Nunca, Casi Nunca, A Veces, Siempre";"";"1";"0";"";"";"2022-08-11 00:00:00.0";"2022-08-11 23:59:00.0";"22:00";"Título original: Never Rarely Sometimes AlwaysAño: 2020Duración: 101 min.País: Estados UnidosDirector: Eliza HittmanReparto: Sidney Flanigan, Talia Ryder, Théodore Pellerin, Ryan Eggold, Sharon Van Etten, Drew Seltzer, Lester Greene,Género: Drama | Adolescencia. Cine independiente USA Edad recomendada: Película no recomendada para menores de 16 años. Sinopsis: Autumn, una apática y callada adolescente, trabaja como cajera en un supermercado rural de Pennsylvania. Viéndose obligada a sobrellevar un embarazo accidental y sin alternativas viables para poder realizar un aborto en su propio estado, ella y su prima Skylar reúnen algo de dinero y se embarcan en un autobús rumbo a Nueva York. Con la dirección de una clínica apuntada en un papel y sin un lugar en el que pasar la noche, las dos chicas se adentran en una ciudad que desconocen.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=391a49f1fd7d1810VgnVCM2000001f4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
7153670;"Oficina de información juvenil";"";"1";"1";"L,M,X,J,V";"";"2022-07-01 00:00:00.0";"2022-07-29 23:59:00.0";"12:00";"Visita a tu Informadora Juvenil, podrás resolver todas tus dudas sobre educación, salud, ocio,? Además de informarte sobre todas las actividades y recursos que hay gratuitos para ti.  De lunes a viernes de 12h a 14h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   Con cita previa en oijzona2@madrid.es / 609 92 74 05 (También what's app)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21a3e7c38aad1410VgnVCM1000000b205a0aRCRD";"Actividades en el centro juvenil 'Hontalbilla' (Fuencarral - El Pardo). Julio 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=398de7c38aad1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afc93331c9ee2210VgnVCM2000000c205a0aRCRD";"Centro Juvenil Hontalbilla (Fuencarral - El Pardo)";"0";"CALLE";"HONTALBILLA";"10";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441474";"4482632";"40.49231828430878";"-3.6906342081203283";"/contenido/actividades/Fiestas";"/usuario/Jovenes";
10857153;"Oficina de Información Juvenil Zona 3";"";"1";"1";"L,M,X,J,V";"6/1/2021;";"2021-01-04 00:00:00.0";"2022-07-31 23:59:00.0";"";"Servicio de información para jóvenes de 14 a 35 años, donde puedes encontrar información de interés (empleo, formación, ocio y tiempo libre, educación, voluntariado y carnés juveniles). Dirección de correo electrónico de contacto: Oijzona3@madrid.es  Comunicación por Whatsapp en el número 608 64 46 66.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc2f9a4b6e3f7610VgnVCM1000001d4a900aRCRD";"Programa de actividades en el Centro Sociocultural Latina";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=880c06a42bf37610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Latina";"1";"CALLE";"RODRIGO DE ARANA";"50";"LATINA";"LAS AGUILAS";"28044";"434982";"4470177";"40.3796366471018";"-3.7659492448759053";"";"/usuario/Jovenes";
11712623;"Operación Camarón (2021)";"";"1";"0";"";"";"2022-08-12 00:00:00.0";"2022-08-12 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f554f1b5f1761810VgnVCM1000001d4a900aRCRD";"Cine de verano de Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a23f1b5f1761810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11720760;"Orgullo de Valientes. Exposición fotográfica";"";"1";"1";"L,M,X,J,V";"";"2022-07-19 00:00:00.0";"2022-07-29 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b7477c0de3a1810VgnVCM1000001d4a900aRCRD";"Orgullo de Valientes. Exposición fotográfica";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=406fedb34f719710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal";"1";"AVENIDA";"BADAJOZ";"60";"CIUDAD LINEAL";"SAN PASCUAL";"28027";"444580";"4477056";"40.442311100791215";"-3.6534806246311913";"/contenido/actividades/Exposiciones";"";
11718841;"Orquesta Madelon";"";"1";"0";"";"";"2022-08-19 00:00:00.0";"2022-08-19 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e441809102091810VgnVCM1000001d4a900aRCRD";"Programación Musical al Aire Libre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e27de45308fc510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11718755;"Orquesta Madelon.";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de6fef178f81810VgnVCM1000001d4a900aRCRD";"Programación Musical al Aire Libre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e27de45308fc510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11718821;"Orquesta Platino";"";"1";"0";"";"";"2022-07-22 00:00:00.0";"2022-07-22 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fcf809102091810VgnVCM1000001d4a900aRCRD";"Programación Musical al Aire Libre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e27de45308fc510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11718797;"Orquesta Yakarta";"";"1";"0";"";"";"2022-08-20 00:00:00.0";"2022-08-20 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=888d809102091810VgnVCM1000001d4a900aRCRD";"Programación Musical al Aire Libre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e27de45308fc510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11730675;"Otra Ronda";"";"1";"0";"";"";"2022-09-09 00:00:00.0";"2022-09-09 23:59:00.0";"22:00";"Título original: DrukAño: 2020Duración: 116 min.País: DinamarcaDirector: Thomas VinterbergReparto: Mads Mikkelsen, Thomas Bo Larsen, Magnus Millang, Lars Ranthe, Susse Wold, Maria Bonnevie,Género: Drama | Alcoholismo. Amistad. Colegios &amp;amp; Universidad Edad recomendada: Película no recomendada para menores de 16 años.Sinopsis: Cuatro profesores de instituto se embarcan en un experimento sociológico en el que cada uno de ellos deberá mantener la tasa de alcohol en su cuerpo al mismo nivel, durante su vida diaria, intentando demostrar de esa manera que pueden mejorar en todos los aspectos de su vida.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06b00fba6cae1810VgnVCM1000001d4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
